finding_id,severity,category,sheet,excel_row,code,field,current_value,related_codes
CAT-2025-0752,ERROR,UNASSIGNED_ROOT_NODE,Information Products,846,IP-1427,Parent,,
CAT-2025-0753,ERROR,UNASSIGNED_ROOT_NODE,Information Products,847,IP-1697,Parent,,
CAT-2025-0754,ERROR,UNASSIGNED_ROOT_NODE,Information Products,848,IP-1965,Parent,,
CAT-2025-0755,ERROR,UNASSIGNED_ROOT_NODE,Information Products,849,IP-1973,Parent,,
CAT-2025-0756,ERROR,UNASSIGNED_ROOT_NODE,Information Products,850,IP-1176,Parent,,
CAT-2025-0757,ERROR,UNASSIGNED_ROOT_NODE,Information Products,851,IP-1310,Parent,,
CAT-2025-0758,ERROR,UNASSIGNED_ROOT_NODE,Information Products,852,IP-1819,Parent,,
CAT-2025-0759,ERROR,UNASSIGNED_ROOT_NODE,Information Products,853,IP-1892,Parent,,
CAT-2025-0760,ERROR,UNASSIGNED_ROOT_NODE,Information Products,869,IP-1760,Parent,,
CAT-2025-0761,ERROR,UNASSIGNED_ROOT_NODE,Information Products,871,IP-1506,Parent,,
CAT-2025-0762,ERROR,UNASSIGNED_ROOT_NODE,Information Products,872,IP-2025,Parent,,
CAT-2025-0763,ERROR,UNASSIGNED_ROOT_NODE,Information Products,873,IP-1403,Parent,,
CAT-2025-0764,ERROR,UNASSIGNED_ROOT_NODE,Information Products,874,IP-1329,Parent,,
CAT-2025-0765,ERROR,UNASSIGNED_ROOT_NODE,Information Products,875,IP-1708,Parent,,
CAT-2025-0766,ERROR,UNASSIGNED_ROOT_NODE,Information Products,876,IP-1716,Parent,,
CAT-2025-0767,ERROR,UNASSIGNED_ROOT_NODE,Information Products,877,IP-1227,Parent,,
CAT-2025-0768,ERROR,UNASSIGNED_ROOT_NODE,Information Products,878,IP-1489,Parent,,
CAT-2025-0769,ERROR,UNASSIGNED_ROOT_NODE,Information Products,879,IP-1440,Parent,,
CAT-2025-0770,ERROR,UNASSIGNED_ROOT_NODE,Information Products,880,IP-1562,Parent,,
CAT-2025-0771,ERROR,UNASSIGNED_ROOT_NODE,Information Products,883,IP-1463,Parent,,
CAT-2025-0772,ERROR,UNASSIGNED_ROOT_NODE,Information Products,884,IP-1624,Parent,,
CAT-2025-0773,ERROR,UNASSIGNED_ROOT_NODE,Information Products,885,IP-1533,Parent,,
CAT-2025-0774,ERROR,UNASSIGNED_ROOT_NODE,Information Products,886,IP-1929,Parent,,
CAT-2025-0775,ERROR,UNASSIGNED_ROOT_NODE,Information Products,887,IP-1171,Parent,,
CAT-2025-0776,ERROR,UNASSIGNED_ROOT_NODE,Information Products,888,IP-1530,Parent,,
CAT-2025-0777,ERROR,UNASSIGNED_ROOT_NODE,Information Products,889,IP-1492,Parent,,
CAT-2025-0778,ERROR,UNASSIGNED_ROOT_NODE,Information Products,890,IP-1525,Parent,,
CAT-2025-0779,ERROR,UNASSIGNED_ROOT_NODE,Information Products,891,IP-1420,Parent,,
CAT-2025-0780,ERROR,UNASSIGNED_ROOT_NODE,Information Products,892,IP-1944,Parent,,
CAT-2025-0781,ERROR,UNASSIGNED_ROOT_NODE,Information Products,893,IP-1360,Parent,,
CAT-2025-0782,ERROR,UNASSIGNED_ROOT_NODE,Information Products,894,IP-1767,Parent,,
CAT-2025-0783,ERROR,UNASSIGNED_ROOT_NODE,Information Products,895,IP-1961,Parent,,
CAT-2025-0784,ERROR,UNASSIGNED_ROOT_NODE,Information Products,896,IP-1550,Parent,,
CAT-2025-0785,ERROR,UNASSIGNED_ROOT_NODE,Information Products,897,IP-1366,Parent,,
CAT-2025-0786,ERROR,UNASSIGNED_ROOT_NODE,Information Products,898,IP-1802,Parent,,
CAT-2025-0787,ERROR,UNASSIGNED_ROOT_NODE,Information Products,899,IP-2011,Parent,,
CAT-2025-0788,ERROR,UNASSIGNED_ROOT_NODE,Information Products,900,IP-2010,Parent,,
CAT-2025-0789,ERROR,UNASSIGNED_ROOT_NODE,Information Products,901,IP-1405,Parent,,
CAT-2025-0790,ERROR,UNASSIGNED_ROOT_NODE,Information Products,902,IP-1339,Parent,,
CAT-2025-0791,ERROR,UNASSIGNED_ROOT_NODE,Information Products,903,IP-1239,Parent,,
CAT-2025-0792,ERROR,UNASSIGNED_ROOT_NODE,Information Products,904,IP-1167,Parent,,
CAT-2025-0793,ERROR,UNASSIGNED_ROOT_NODE,Information Products,905,IP-1215,Parent,,
CAT-2025-0794,ERROR,UNASSIGNED_ROOT_NODE,Information Products,906,IP-1935,Parent,,
CAT-2025-0795,ERROR,UNASSIGNED_ROOT_NODE,Information Products,907,IP-1825,Parent,,
CAT-2025-0796,ERROR,UNASSIGNED_ROOT_NODE,Information Products,908,IP-1211,Parent,,
CAT-2025-0797,ERROR,UNASSIGNED_ROOT_NODE,Information Products,909,IP-1161,Parent,,
CAT-2025-0798,ERROR,UNASSIGNED_ROOT_NODE,Information Products,910,IP-1551,Parent,,
CAT-2025-0799,ERROR,UNASSIGNED_ROOT_NODE,Information Products,911,IP-1138,Parent,,
CAT-2025-0800,ERROR,UNASSIGNED_ROOT_NODE,Information Products,912,IP-1524,Parent,,
CAT-2025-0801,ERROR,UNASSIGNED_ROOT_NODE,Information Products,913,IP-1876,Parent,,
CAT-2025-0802,ERROR,UNASSIGNED_ROOT_NODE,Information Products,914,IP-1698,Parent,,
CAT-2025-0803,ERROR,UNASSIGNED_ROOT_NODE,Information Products,915,IP-1610,Parent,,
CAT-2025-0804,ERROR,UNASSIGNED_ROOT_NODE,Information Products,916,IP-1453,Parent,,
CAT-2025-0805,ERROR,UNASSIGNED_ROOT_NODE,Information Products,917,IP-1954,Parent,,
CAT-2025-0806,ERROR,UNASSIGNED_ROOT_NODE,Information Products,918,IP-1408,Parent,,
CAT-2025-0807,ERROR,UNASSIGNED_ROOT_NODE,Information Products,919,IP-1325,Parent,,
CAT-2025-0808,ERROR,UNASSIGNED_ROOT_NODE,Information Products,920,IP-1866,Parent,,
CAT-2025-0809,ERROR,UNASSIGNED_ROOT_NODE,Information Products,921,IP-1904,Parent,,
CAT-2025-0810,ERROR,UNASSIGNED_ROOT_NODE,Information Products,922,IP-1466,Parent,,
CAT-2025-0811,ERROR,UNASSIGNED_ROOT_NODE,Information Products,923,IP-1972,Parent,,
CAT-2025-0812,ERROR,UNASSIGNED_ROOT_NODE,Information Products,924,IP-1451,Parent,,
CAT-2025-0813,ERROR,UNASSIGNED_ROOT_NODE,Information Products,925,IP-2017,Parent,,
CAT-2025-0814,ERROR,UNASSIGNED_ROOT_NODE,Information Products,926,IP-1891,Parent,,
CAT-2025-0815,ERROR,UNASSIGNED_ROOT_NODE,Information Products,927,IP-1619,Parent,,
CAT-2025-0816,ERROR,UNASSIGNED_ROOT_NODE,Information Products,928,IP-1679,Parent,,
CAT-2025-0817,ERROR,UNASSIGNED_ROOT_NODE,Information Products,929,IP-1881,Parent,,
CAT-2025-0818,ERROR,UNASSIGNED_ROOT_NODE,Information Products,930,IP-1278,Parent,,
CAT-2025-0819,ERROR,UNASSIGNED_ROOT_NODE,Information Products,931,IP-1576,Parent,,
CAT-2025-0820,ERROR,UNASSIGNED_ROOT_NODE,Information Products,932,IP-1207,Parent,,
CAT-2025-0821,ERROR,UNASSIGNED_ROOT_NODE,Information Products,933,IP-1245,Parent,,
CAT-2025-0822,ERROR,UNASSIGNED_ROOT_NODE,Information Products,934,IP-1721,Parent,,
CAT-2025-0823,ERROR,UNASSIGNED_ROOT_NODE,Information Products,935,IP-1765,Parent,,
CAT-2025-0824,ERROR,UNASSIGNED_ROOT_NODE,Information Products,936,IP-1884,Parent,,
CAT-2025-0825,ERROR,UNASSIGNED_ROOT_NODE,Information Products,937,IP-1384,Parent,,
CAT-2025-0826,ERROR,UNASSIGNED_ROOT_NODE,Information Products,938,IP-1923,Parent,,
CAT-2025-0827,ERROR,UNASSIGNED_ROOT_NODE,Information Products,939,IP-1129,Parent,,
CAT-2025-0828,ERROR,UNASSIGNED_ROOT_NODE,Information Products,940,IP-1191,Parent,,
CAT-2025-0829,ERROR,UNASSIGNED_ROOT_NODE,Information Products,941,IP-1790,Parent,,
CAT-2025-0830,ERROR,UNASSIGNED_ROOT_NODE,Information Products,942,IP-1899,Parent,,
CAT-2025-0831,ERROR,UNASSIGNED_ROOT_NODE,Information Products,943,IP-1201,Parent,,
CAT-2025-0832,ERROR,UNASSIGNED_ROOT_NODE,Information Products,944,IP-1304,Parent,,
CAT-2025-0833,ERROR,UNASSIGNED_ROOT_NODE,Information Products,945,IP-1592,Parent,,
CAT-2025-0834,ERROR,UNASSIGNED_ROOT_NODE,Information Products,946,IP-1518,Parent,,
CAT-2025-0835,ERROR,UNASSIGNED_ROOT_NODE,Information Products,952,IP-1749,Parent,,
CAT-2025-0836,ERROR,UNASSIGNED_ROOT_NODE,Information Products,961,IP-1980,Parent,,
CAT-2025-0837,ERROR,UNASSIGNED_ROOT_NODE,Information Products,962,IP-1416,Parent,,
CAT-2025-0838,ERROR,UNASSIGNED_ROOT_NODE,Information Products,964,IP-1184,Parent,,
CAT-2025-0839,ERROR,UNASSIGNED_ROOT_NODE,Information Products,965,IP-1228,Parent,,
CAT-2025-0840,ERROR,UNASSIGNED_ROOT_NODE,Information Products,966,IP-1889,Parent,,
CAT-2025-0841,ERROR,UNASSIGNED_ROOT_NODE,Information Products,967,IP-1445,Parent,,
CAT-2025-0842,ERROR,UNASSIGNED_ROOT_NODE,Information Products,968,IP-1296,Parent,,
CAT-2025-0843,ERROR,UNASSIGNED_ROOT_NODE,Information Products,969,IP-1837,Parent,,
CAT-2025-0844,ERROR,UNASSIGNED_ROOT_NODE,Information Products,970,IP-1146,Parent,,
CAT-2025-0845,ERROR,UNASSIGNED_ROOT_NODE,Information Products,971,IP-1253,Parent,,
CAT-2025-0846,ERROR,UNASSIGNED_ROOT_NODE,Information Products,972,IP-1434,Parent,,
CAT-2025-0847,ERROR,UNASSIGNED_ROOT_NODE,Information Products,973,IP-1863,Parent,,
CAT-2025-0848,ERROR,UNASSIGNED_ROOT_NODE,Information Products,974,IP-1428,Parent,,
CAT-2025-0849,ERROR,UNASSIGNED_ROOT_NODE,Information Products,976,IP-1859,Parent,,
CAT-2025-0850,ERROR,UNASSIGNED_ROOT_NODE,Information Products,977,IP-1995,Parent,,
CAT-2025-0851,ERROR,UNASSIGNED_ROOT_NODE,Information Products,978,IP-1280,Parent,,
CAT-2025-0852,ERROR,UNASSIGNED_ROOT_NODE,Information Products,979,IP-1225,Parent,,
CAT-2025-0853,ERROR,UNASSIGNED_ROOT_NODE,Information Products,980,IP-1665,Parent,,
CAT-2025-0854,ERROR,UNASSIGNED_ROOT_NODE,Information Products,981,IP-1521,Parent,,
CAT-2025-0855,ERROR,UNASSIGNED_ROOT_NODE,Information Products,982,IP-1598,Parent,,
CAT-2025-0856,ERROR,UNASSIGNED_ROOT_NODE,Information Products,983,IP-1415,Parent,,
CAT-2025-0857,ERROR,UNASSIGNED_ROOT_NODE,Information Products,984,IP-1798,Parent,,
CAT-2025-0858,ERROR,UNASSIGNED_ROOT_NODE,Information Products,985,IP-1651,Parent,,
CAT-2025-0859,ERROR,UNASSIGNED_ROOT_NODE,Information Products,986,IP-1474,Parent,,
CAT-2025-0860,ERROR,UNASSIGNED_ROOT_NODE,Information Products,987,IP-1345,Parent,,
CAT-2025-0861,ERROR,UNASSIGNED_ROOT_NODE,Information Products,988,IP-1984,Parent,,
CAT-2025-0862,ERROR,UNASSIGNED_ROOT_NODE,Information Products,989,IP-1363,Parent,,
CAT-2025-0863,ERROR,UNASSIGNED_ROOT_NODE,Information Products,990,IP-1639,Parent,,
CAT-2025-0864,ERROR,UNASSIGNED_ROOT_NODE,Information Products,991,IP-1393,Parent,,
CAT-2025-0865,ERROR,UNASSIGNED_ROOT_NODE,Information Products,992,IP-1685,Parent,,
CAT-2025-0866,ERROR,UNASSIGNED_ROOT_NODE,Information Products,993,IP-1745,Parent,,
CAT-2025-0867,ERROR,UNASSIGNED_ROOT_NODE,Information Products,994,IP-1854,Parent,,
CAT-2025-0868,ERROR,UNASSIGNED_ROOT_NODE,Information Products,995,IP-1595,Parent,,
CAT-2025-0869,ERROR,UNASSIGNED_ROOT_NODE,Information Products,996,IP-1311,Parent,,
CAT-2025-0870,ERROR,UNASSIGNED_ROOT_NODE,Information Products,997,IP-1799,Parent,,
CAT-2025-0871,ERROR,UNASSIGNED_ROOT_NODE,Information Products,998,IP-1390,Parent,,
CAT-2025-0872,ERROR,UNASSIGNED_ROOT_NODE,Information Products,999,IP-1251,Parent,,
CAT-2025-0873,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1000,IP-1774,Parent,,
CAT-2025-0874,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1001,IP-1343,Parent,,
CAT-2025-0875,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1002,IP-1568,Parent,,
CAT-2025-0876,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1003,IP-1356,Parent,,
CAT-2025-0877,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1004,IP-1269,Parent,,
CAT-2025-0878,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1005,IP-1132,Parent,,
CAT-2025-0879,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1006,IP-1711,Parent,,
CAT-2025-0880,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1007,IP-1426,Parent,,
CAT-2025-0881,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1008,IP-1649,Parent,,
CAT-2025-0882,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1009,IP-1953,Parent,,
CAT-2025-0883,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1011,IP-1011,Parent,,
CAT-2025-0884,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1012,IP-1465,Parent,,
CAT-2025-0885,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1013,IP-1910,Parent,,
CAT-2025-0886,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1014,IP-1484,Parent,,
CAT-2025-0887,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1015,IP-1709,Parent,,
CAT-2025-0888,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1016,IP-2004,Parent,,
CAT-2025-0889,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1017,IP-1290,Parent,,
CAT-2025-0890,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1018,IP-1672,Parent,,
CAT-2025-0891,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1019,IP-1275,Parent,,
CAT-2025-0892,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1020,IP-1417,Parent,,
CAT-2025-0893,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1021,IP-1982,Parent,,
CAT-2025-0894,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1022,IP-1832,Parent,,
CAT-2025-0895,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1023,IP-1642,Parent,,
CAT-2025-0896,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1024,IP-1258,Parent,,
CAT-2025-0897,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1025,IP-1433,Parent,,
CAT-2025-0898,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1026,IP-1656,Parent,,
CAT-2025-0899,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1027,IP-1359,Parent,,
CAT-2025-0900,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1028,IP-1468,Parent,,
CAT-2025-0901,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1029,IP-1283,Parent,,
CAT-2025-0902,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1030,IP-1500,Parent,,
CAT-2025-0903,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1031,IP-1373,Parent,,
CAT-2025-0904,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1032,IP-1218,Parent,,
CAT-2025-0905,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1034,IP-1766,Parent,,
CAT-2025-0906,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1035,IP-1397,Parent,,
CAT-2025-0907,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1036,IP-1674,Parent,,
CAT-2025-0908,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1037,IP-1893,Parent,,
CAT-2025-0909,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1038,IP-1896,Parent,,
CAT-2025-0910,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1039,IP-1781,Parent,,
CAT-2025-0911,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1040,IP-1449,Parent,,
CAT-2025-0912,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1041,IP-1591,Parent,,
CAT-2025-0913,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1042,IP-1726,Parent,,
CAT-2025-0914,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1043,IP-2021,Parent,,
CAT-2025-0915,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1044,IP-1560,Parent,,
CAT-2025-0916,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1045,IP-1838,Parent,,
CAT-2025-0917,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1046,IP-1727,Parent,,
CAT-2025-0918,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1047,IP-1992,Parent,,
CAT-2025-0919,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1048,IP-1584,Parent,,
CAT-2025-0920,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1049,IP-1918,Parent,,
CAT-2025-0921,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1050,IP-1179,Parent,,
CAT-2025-0922,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1051,IP-1627,Parent,,
CAT-2025-0923,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1052,IP-1778,Parent,,
CAT-2025-0924,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1053,IP-1926,Parent,,
CAT-2025-0925,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1054,IP-1198,Parent,,
CAT-2025-0926,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1055,IP-1350,Parent,,
CAT-2025-0927,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1056,IP-1572,Parent,,
CAT-2025-0928,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1057,IP-1166,Parent,,
CAT-2025-0929,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1058,IP-1801,Parent,,
CAT-2025-0930,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1059,IP-1933,Parent,,
CAT-2025-0931,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1060,IP-1922,Parent,,
CAT-2025-0932,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1062,IP-2019,Parent,,
CAT-2025-0933,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1063,IP-1557,Parent,,
CAT-2025-0934,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1064,IP-1338,Parent,,
CAT-2025-0935,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1065,IP-1133,Parent,,
CAT-2025-0936,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1066,IP-1537,Parent,,
CAT-2025-0937,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1067,IP-1317,Parent,,
CAT-2025-0938,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1068,IP-1934,Parent,,
CAT-2025-0939,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1069,IP-1334,Parent,,
CAT-2025-0940,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1070,IP-1856,Parent,,
CAT-2025-0941,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1071,IP-1240,Parent,,
CAT-2025-0942,ERROR,UNASSIGNED_ROOT_NODE,Information Products,1072,IP-2023,Parent,,
CAT-2025-0943,ERROR,UNEXPECTED_ROOT_NODE,Business Roles,48,BR-1220,Parent,,
CAT-2025-0944,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,124,"BP-1321, BP-1323, BP-1369, BP-1743, BP-1826, BP-1907",Order,1,BP-1325
CAT-2025-0945,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,129,"BP-2129, BP-2130",Order,10,BP-1332
CAT-2025-0946,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,132,"BP-1334, BP-1662",Order,710,BP-1500
CAT-2025-0947,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,137,"BP-1345, BP-1552, BP-2069, BP-2118",Order,9,BP-1383
CAT-2025-0948,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,160,"BP-1459, BP-2060",Order,9,BP-1327
CAT-2025-0949,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,174,"BP-1491, BP-1709",Order,4,BP-1720
CAT-2025-0950,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,186,"BP-1533, BP-2078",Order,50,BP-1327
CAT-2025-0951,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,208,"BP-1572, BP-1663",Order,3,BP-1553
CAT-2025-0952,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,268,"BP-1791, BP-2080",Order,10,BP-1366
CAT-2025-0953,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,270,"BP-1809, BP-2123",Order,110,BP-1686
CAT-2025-0954,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,304,"BP-1872, BP-1874",Order,50,BP-1873
CAT-2025-0955,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,331,"BP-1913, BP-1916",Order,90,BP-1873
CAT-2025-0956,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Processes,340,"BP-1929, BP-2018",Order,40,BP-1111
CAT-2025-0957,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Roles,3,"BR-1001, BR-1044",Order,103,BR-1045
CAT-2025-0958,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Roles,18,"BR-1000, BR-1220",Order,10,
CAT-2025-0959,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Roles,70,"BR-1186, BR-1187",Order,10,BR-1116
CAT-2025-0960,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Roles,83,"BR-1032, BR-1134",Order,104,BR-1085
CAT-2025-0961,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Roles,89,"BR-1033, BR-1084, BR-1135",Order,9,BR-1161
CAT-2025-0962,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Roles,143,"BR-1058, BR-1061",Order,104,BR-1059
CAT-2025-0963,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Roles,207,"BR-1095, BR-1097",Order,104,BR-1096
CAT-2025-0964,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Roles,271,"BR-1221, BR-1200",Order,10,BR-1175
CAT-2025-0965,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Business Roles,272,"BR-1202, BR-1222",Order,20,BR-1175
CAT-2025-0966,WARNING,DUPLICATE_SIBLING_SORT_ORDER,COI Services,4,"CI-1004, CI-1001",Order,4,CI-1005
CAT-2025-0967,WARNING,DUPLICATE_SIBLING_SORT_ORDER,COI Services,14,"CI-1012, CI-1079, CI-1115",Order,8,CI-1067
CAT-2025-0968,WARNING,DUPLICATE_SIBLING_SORT_ORDER,COI Services,23,"CI-1025, CI-1027, CI-1050",Order,8,CI-1061
CAT-2025-0969,WARNING,DUPLICATE_SIBLING_SORT_ORDER,COI Services,30,"CI-1028, CI-1060",Order,2,CI-1021
CAT-2025-0970,WARNING,DUPLICATE_SIBLING_SORT_ORDER,COI Services,51,"CI-1051, CI-1073",Order,2,CI-1045
CAT-2025-0971,WARNING,DUPLICATE_SIBLING_SORT_ORDER,COI Services,80,"CI-1082, CI-1119",Order,5,CI-1088
CAT-2025-0972,WARNING,DUPLICATE_SIBLING_SORT_ORDER,COI Services,81,"CI-1083, CI-1110, CI-1111",Order,2,CI-1112
CAT-2025-0973,WARNING,DUPLICATE_SIBLING_SORT_ORDER,COI Services,82,"CI-1084, CI-1087, CI-1123",Order,4,CI-1122
CAT-2025-0974,WARNING,DUPLICATE_SIBLING_SORT_ORDER,COI Services,88,"CI-1090, CI-1117",Order,6,CI-1109
CAT-2025-0975,WARNING,DUPLICATE_SIBLING_SORT_ORDER,COI Services,103,"CI-1103, CI-1104",Order,0,CI-1122
CAT-2025-0976,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Capabilities,20,"CP-1033, CP-1123",Order,40,CP-1059
CAT-2025-0977,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Communications Services,54,"CO-1048, CO-1049",Order,2,CO-1030
CAT-2025-0978,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,2,"CR-1151, CR-1147, CR-1152",Order,10,CR-1110
CAT-2025-0979,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,4,"CR-1148, CR-1150",Order,10,CR-1131
CAT-2025-0980,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,5,"CR-1193, CR-1194",Order,10,CR-1105
CAT-2025-0981,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,12,"CR-1067, CR-1146",Order,1,CR-1091
CAT-2025-0982,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,13,"CR-1068, CR-1149",Order,10,CR-1088
CAT-2025-0983,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,24,"CR-1195, CR-1040",Order,10,CR-1039
CAT-2025-0984,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,30,"CR-1197, CR-1137",Order,5,CR-1091
CAT-2025-0985,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,35,"CR-1191, CR-1190",Order,10,CR-1020
CAT-2025-0986,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,37,"CR-1018, CR-1165",Order,3,CR-1138
CAT-2025-0987,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,40,"CR-1138, CR-1088",Order,5,CR-1111
CAT-2025-0988,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,54,"CR-1081, CR-1129",Order,2,CR-1091
CAT-2025-0989,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,73,"CR-1087, CR-1112, CR-1176",Order,6,CR-1105
CAT-2025-0990,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,79,"CR-1042, CR-1126",Order,2,CR-1046
CAT-2025-0991,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,109,"CR-1107, CR-1109",Order,4,CR-1110
CAT-2025-0992,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,119,"CR-1115, CR-1121",Order,6,CR-1089
CAT-2025-0993,WARNING,DUPLICATE_SIBLING_SORT_ORDER,Core Services,140,"CR-1061, CR-1065",Order,3,CR-1038
